messstelle_id,e32,e32num,n32,n32num,genau
86580425,316340,316340.0,5681304,5681304.0,1
86580437,315521,315521.0,5681338,5681338.0,1
86580449,3164xx,316450.0,56812xx,5681250.0,100
86580450,3164xx,316450.0,56810xx,5681050.0,100
86580462,3164xx,316450.0,56811xx,5681150.0,100
86580474,316400,316400.0,5685695,5685695.0,1
86580486,316581,316581.0,5685718,5685718.0,1
86580498,316271,316271.0,5685971,5685971.0,1
86580504,316704,316704.0,5686023,5686023.0,1
86580528,3087xx,308750.0,56826xx,5682650.0,100
86580541,3087xx,308750.0,56826xx,5682650.0,100
86580553,3081xx,308150.0,56819xx,5681950.0,100
86580565,3086xx,308650.0,56826xx,5682650.0,100
86580589,308591,308591.0,5682574,5682574.0,1
86580607,308902,308902.0,5682662,5682662.0,1
86580619,308902,308902.0,5682662,5682662.0,1
86580620,309465,309465.0,5684079,5684079.0,1
86580632,309465,309465.0,5684079,5684079.0,1
86580656,3082xx,308250.0,56819xx,5681950.0,100
86580670,307970,307970.0,5681972,5681972.0,1
86580693,307498,307498.0,5681554,5681554.0,1
86580700,307498,307498.0,5681554,5681554.0,1
86580711,309943,309943.0,5681077,5681077.0,1
86580735,307912,307912.0,5682642,5682642.0,1
86580747,307912,307912.0,5682642,5682642.0,1
86580759,3048xx,304850.0,56773xx,5677350.0,100
86580760,3048xx,304850.0,56774xx,5677450.0,100
86580772,3048xx,304850.0,56775xx,5677550.0,100
86580784,3048xx,304850.0,56775xx,5677550.0,100
86580796,305061,305061.0,5677415,5677415.0,1
86580802,305061,305061.0,5677415,5677415.0,1
86580814,304559,304559.0,5678091,5678091.0,1
86580826,304559,304559.0,5678091,5678091.0,1
86580838,304690,304690.0,5676768,5676768.0,1
86580840,304690,304690.0,5676768,5676768.0,1
86580851,303806,303806.0,5677253,5677253.0,1
86580863,305651,305651.0,5677912,5677912.0,1
86580875,305651,305651.0,5677912,5677912.0,1
86580887,305859,305859.0,5675440,5675440.0,1
86580899,303654,303654.0,5676427,5676427.0,1
86580905,3048xx,304850.0,56772xx,5677250.0,100
86580917,316578,316578.0,5685638,5685638.0,1
86580929,316491,316491.0,5681308,5681308.0,1
86580930,316358,316358.0,5681253,5681253.0,1
86580942,316384,316384.0,5681633,5681633.0,1
86580954,316810,316810.0,5681035,5681035.0,1
86580966,316901,316901.0,5681551,5681551.0,1
86580978,317078,317078.0,5680483,5680483.0,1
86580980,316395,316395.0,5681912,5681912.0,1
86580991,304887,304887.0,5677267,5677267.0,1
86581004,310049,310049.0,5683843,5683843.0,1
86581016,310072,310072.0,5683922,5683922.0,1
86581030,322196,322196.0,5676171,5676171.0,1
86581041,323297,323297.0,5675455,5675455.0,1
86581053,325179,325179.0,5678401,5678401.0,1
86581089,3162xx,316250.0,56881xx,5688150.0,100
86581090,3162xx,316250.0,56880xx,5688050.0,100
86581107,3163xx,316350.0,56879xx,5687950.0,100
86581119,3163xx,316350.0,56878xx,5687850.0,100
86581120,3163xx,316350.0,56879xx,5687950.0,100
86581132,3162xx,316250.0,56880xx,5688050.0,100
86581144,3162xx,316250.0,56882xx,5688250.0,100
86581156,3155xx,315550.0,56765xx,5676550.0,100
86581168,3156xx,315650.0,56767xx,5676750.0,100
86581170,3155xx,315550.0,56768xx,5676850.0,100
86581181,3154xx,315450.0,56768xx,5676850.0,100
86581193,3154xx,315450.0,56766xx,5676650.0,100
86581200,3195xx,319550.0,56817xx,5681750.0,100
86581211,3155xx,315550.0,56788xx,5678850.0,100
86581223,3151xx,315150.0,56785xx,5678550.0,100
86581235,3156xx,315650.0,56787xx,5678750.0,100
86581247,3155xx,315550.0,56785xx,5678550.0,100
86581259,323790,323790.0,5685543,5685543.0,1
86581260,3196xx,319650.0,56824xx,5682450.0,100
86581272,319680,319680.0,5683189,5683189.0,1
86581284,319520,319520.0,5682685,5682685.0,1
86581326,3162xx,316250.0,56881xx,5688150.0,100
86581338,3162xx,316250.0,56880xx,5688050.0,100
86581340,3163xx,316350.0,56878xx,5687850.0,100
86581351,3163xx,316350.0,56879xx,5687950.0,100
86581363,3162xx,316250.0,56880xx,5688050.0,100
86581375,3162xx,316250.0,56882xx,5688250.0,100
86581387,315598,315598.0,5678822,5678822.0,1
86581429,296817,296817.0,5679700,5679700.0,1
86581510,311421,311421.0,5680667,5680667.0,1
86581521,311420,311420.0,5680667,5680667.0,1
86581533,311442,311442.0,5679370,5679370.0,1
86581545,313051,313051.0,5679861,5679861.0,1
86581557,311062,311062.0,5680023,5680023.0,1
86581569,313053,313053.0,5679850,5679850.0,1
86581570,311368,311368.0,5680660,5680660.0,1
86581582,311438,311438.0,5679371,5679371.0,1
86581594,311106,311106.0,5680745,5680745.0,1
86581600,311180,311180.0,5680441,5680441.0,1
86581612,310674,310674.0,5680221,5680221.0,1
86581624,311531,311531.0,5680723,5680723.0,1
86581636,311016,311016.0,5679821,5679821.0,1
86581648,311187,311187.0,5680441,5680441.0,1
86581650,311337,311337.0,5680898,5680898.0,1
86581661,311367,311367.0,5680659,5680659.0,1
86581673,3116xx,311650.0,56804xx,5680450.0,100
86581685,311684,311684.0,5680452,5680452.0,1
86581697,311784,311784.0,5680696,5680696.0,1
86581703,311740,311740.0,5679482,5679482.0,1
86581715,311355,311355.0,5680117,5680117.0,1
86581727,312110,312110.0,5680266,5680266.0,1
86581739,312421,312421.0,5679840,5679840.0,1
86581740,313051,313051.0,5679855,5679855.0,1
86581752,312661,312661.0,5680440,5680440.0,1
86581764,312661,312661.0,5680443,5680443.0,1
86581776,316509,316509.0,5681358,5681358.0,1
86581788,316646,316646.0,5681600,5681600.0,1
86581790,316440,316440.0,5681072,5681072.0,1
86581806,316447,316447.0,5681070,5681070.0,1
86581818,316438,316438.0,5681073,5681073.0,1
86581820,316431,316431.0,5681067,5681067.0,1
86581831,315244,315244.0,5680995,5680995.0,1
86581843,315251,315251.0,5680993,5680993.0,1
86581855,316819,316819.0,5680259,5680259.0,1
86581867,316507,316507.0,5681268,5681268.0,1
86581879,316819,316819.0,5680259,5680259.0,1
86581880,316819,316819.0,5680264,5680264.0,1
86581892,316450,316450.0,5681188,5681188.0,1
86581909,316227,316227.0,5681105,5681105.0,1
86581910,316135,316135.0,5681074,5681074.0,1
86581922,315554,315554.0,5680358,5680358.0,1
86581934,315545,315545.0,5680361,5680361.0,1
86581946,316668,316668.0,5681549,5681549.0,1
86581958,316440,316440.0,5681189,5681189.0,1
86581960,316439,316439.0,5681190,5681190.0,1
86581971,316227,316227.0,5681107,5681107.0,1
86581983,316088,316088.0,5681083,5681083.0,1
86581995,316090,316090.0,5681083,5681083.0,1
86582008,3158xx,315850.0,56810xx,5681050.0,100
86582010,315874,315874.0,5681021,5681021.0,1
86582021,316541,316541.0,5680826,5680826.0,1
86582033,316191,316191.0,5680606,5680606.0,1
86582045,316191,316191.0,5680608,5680608.0,1
86582057,316329,316329.0,5681501,5681501.0,1
86582069,316331,316331.0,5681497,5681497.0,1
86582070,316504,316504.0,5681360,5681360.0,1
86582082,316671,316671.0,5681555,5681555.0,1
86582094,316332,316332.0,5681499,5681499.0,1
86582100,316095,316095.0,5681094,5681094.0,1
86582112,316228,316228.0,5681119,5681119.0,1
86582124,315248,315248.0,5680993,5680993.0,1
86582136,315697,315697.0,5680687,5680687.0,1
86582148,315394,315394.0,5680148,5680148.0,1
86582150,315452,315452.0,5679565,5679565.0,1
86582161,315450,315450.0,5679565,5679565.0,1
86582173,316260,316260.0,5680013,5680013.0,1
86582185,316679,316679.0,5680410,5680410.0,1
86582197,316573,316573.0,5681400,5681400.0,1
86582203,316938,316938.0,5681536,5681536.0,1
86582215,316858,316858.0,5681789,5681789.0,1
86582227,316858,316858.0,5681789,5681789.0,1
86582239,316372,316372.0,5687808,5687808.0,1
86582240,316326,316326.0,5687995,5687995.0,1
86582252,316209,316209.0,5688058,5688058.0,1
86582264,316208,316208.0,5688224,5688224.0,1
86582276,316749,316749.0,5688363,5688363.0,1
86582288,316227,316227.0,5688126,5688126.0,1
86582290,316245,316245.0,5687994,5687994.0,1
86582306,315446,315446.0,5688076,5688076.0,1
86582318,316358,316358.0,5687891,5687891.0,1
86582320,316377,316377.0,5687798,5687798.0,1
86582331,316264,316264.0,5688040,5688040.0,1
86582343,316331,316331.0,5687884,5687884.0,1
86582355,316361,316361.0,5687808,5687808.0,1
86582367,316375,316375.0,5687770,5687770.0,1
86582379,316419,316419.0,5687842,5687842.0,1
86582380,316212,316212.0,5687805,5687805.0,1
86582392,316185,316185.0,5688197,5688197.0,1
86582409,316271,316271.0,5688038,5688038.0,1
86582410,315981,315981.0,5687917,5687917.0,1
86582422,316063,316063.0,5687978,5687978.0,1
86582434,315118,315118.0,5687905,5687905.0,1
86582446,315917,315917.0,5688258,5688258.0,1
86582458,316090,316090.0,5687992,5687992.0,1
86582460,316126,316126.0,5688008,5688008.0,1
86582471,316172,316172.0,5688029,5688029.0,1
86582483,316225,316225.0,5688055,5688055.0,1
86582495,316361,316361.0,5687808,5687808.0,1
86582501,316332,316332.0,5687993,5687993.0,1
86582513,316507,316507.0,5687724,5687724.0,1
86582525,316495,316495.0,5687565,5687565.0,1
86582537,315860,315860.0,5687712,5687712.0,1
86582549,315845,315845.0,5687219,5687219.0,1
86582550,316154,316154.0,5688341,5688341.0,1
86582562,316369,316369.0,5688112,5688112.0,1
86582574,316373,316373.0,5687802,5687802.0,1
86582586,316370,316370.0,5687768,5687768.0,1
86582598,316420,316420.0,5687837,5687837.0,1
86582604,316255,316255.0,5687749,5687749.0,1
86582616,316140,316140.0,5687931,5687931.0,1
86582628,316148,316148.0,5688196,5688196.0,1
86582630,316215,316215.0,5688225,5688225.0,1
86582641,316208,316208.0,5688048,5688048.0,1
86582653,313659,313659.0,5676045,5676045.0,1
86582665,311775,311775.0,5680695,5680695.0,1
86582677,311426,311426.0,5680899,5680899.0,1
86582689,311492,311492.0,5679767,5679767.0,1
86582690,312421,312421.0,5679837,5679837.0,1
86582707,312518,312518.0,5679054,5679054.0,1
86582719,313569,313569.0,5676809,5676809.0,1
86582720,311524,311524.0,5680728,5680728.0,1
86582732,311524,311524.0,5680727,5680727.0,1
86582744,3115xx,311550.0,56807xx,5680750.0,100
86582756,315996,315996.0,5681094,5681094.0,1
86582768,315996,315996.0,5681082,5681082.0,1
86582770,315997,315997.0,5681082,5681082.0,1
86582781,3159xx,315950.0,56810xx,5681050.0,100
86582793,315682,315682.0,5681432,5681432.0,1
86582800,315674,315674.0,5681148,5681148.0,1
86582811,315029,315029.0,5680250,5680250.0,1
86582823,316013,316013.0,5680787,5680787.0,1
86582835,315178,315178.0,5681606,5681606.0,1
86582847,315180,315180.0,5681607,5681607.0,1
86582859,316448,316448.0,5681167,5681167.0,1
86582860,316447,316447.0,5681169,5681169.0,1
86582872,316445,316445.0,5681168,5681168.0,1
86582884,315519,315519.0,5681340,5681340.0,1
86582896,316444,316444.0,5681072,5681072.0,1
86582902,316491,316491.0,5681265,5681265.0,1
86582914,315256,315256.0,5680993,5680993.0,1
86582926,316819,316819.0,5680271,5680271.0,1
86582938,316095,316095.0,5681093,5681093.0,1
86582940,316228,316228.0,5681120,5681120.0,1
86582951,317229,317229.0,5681589,5681589.0,1
86582975,316188,316188.0,5688191,5688191.0,1
86582987,316347,316347.0,5687886,5687886.0,1
86582999,316301,316301.0,5687937,5687937.0,1
86583001,315467,315467.0,5687595,5687595.0,1
86583013,315390,315390.0,5688661,5688661.0,1
86583025,316330,316330.0,5687918,5687918.0,1
86583037,316224,316224.0,5687029,5687029.0,1
86583049,316281,316281.0,5687186,5687186.0,1
86583050,316248,316248.0,5687233,5687233.0,1
86583062,316142,316142.0,5687232,5687232.0,1
86583074,316287,316287.0,5686966,5686966.0,1
86583086,316415,316415.0,5686919,5686919.0,1
86583098,316881,316881.0,5686937,5686937.0,1
86583104,316981,316981.0,5686697,5686697.0,1
86583116,316573,316573.0,5686819,5686819.0,1
86583128,316571,316571.0,5686814,5686814.0,1
86583130,316739,316739.0,5687383,5687383.0,1
86583141,316720,316720.0,5687529,5687529.0,1
86583153,316745,316745.0,5687768,5687768.0,1
86583165,316430,316430.0,5687521,5687521.0,1
86583177,316438,316438.0,5688150,5688150.0,1
86583189,311018,311018.0,5682820,5682820.0,1
86583190,311017,311017.0,5682820,5682820.0,1
86583207,310981,310981.0,5682742,5682742.0,1
86583219,310981,310981.0,5682742,5682742.0,1
86583220,310937,310937.0,5682677,5682677.0,1
86583232,310936,310936.0,5682678,5682678.0,1
86583244,311015,311015.0,5682816,5682816.0,1
86583256,311014,311014.0,5682816,5682816.0,1
86583268,310978,310978.0,5682739,5682739.0,1
86583270,310978,310978.0,5682739,5682739.0,1
86583281,310939,310939.0,5682682,5682682.0,1
86583293,310939,310939.0,5682682,5682682.0,1
86583300,310569,310569.0,5684567,5684567.0,1
86583311,311120,311120.0,5681966,5681966.0,1
86583323,311729,311729.0,5681618,5681618.0,1
86583335,311871,311871.0,5681502,5681502.0,1
86583360,308762,308762.0,5682694,5682694.0,1
86583372,308728,308728.0,5682662,5682662.0,1
86583384,308677,308677.0,5682615,5682615.0,1
86583396,308591,308591.0,5682575,5682575.0,1
86583402,309345,309345.0,5683766,5683766.0,1
86583414,309344,309344.0,5683766,5683766.0,1
86583426,308789,308789.0,5682717,5682717.0,1
86583438,308028,308028.0,5683442,5683442.0,1
86583440,310063,310063.0,5678935,5678935.0,1
86583451,307266,307266.0,5682009,5682009.0,1
86583463,308860,308860.0,5679987,5679987.0,1
86583475,308861,308861.0,5679987,5679987.0,1
86583487,308858,308858.0,5679987,5679987.0,1
86583499,307970,307970.0,5681972,5681972.0,1
86583505,307973,307973.0,5680687,5680687.0,1
86583517,309468,309468.0,5680750,5680750.0,1
86583529,307673,307673.0,5682003,5682003.0,1
86583530,308216,308216.0,5681981,5681981.0,1
86583566,311475,311475.0,5680656,5680656.0,1
86583578,311429,311429.0,5680720,5680720.0,1
86583580,311478,311478.0,5680652,5680652.0,1
86583591,311429,311429.0,5680725,5680725.0,1
86583608,311427,311427.0,5680666,5680666.0,1
86583610,311425,311425.0,5680666,5680666.0,1
86583621,312084,312084.0,5678451,5678451.0,1
86583633,311442,311442.0,5679370,5679370.0,1
86583645,313312,313312.0,5679369,5679369.0,1
86583657,312754,312754.0,5678692,5678692.0,1
86583669,313803,313803.0,5678966,5678966.0,1
86583670,313787,313787.0,5678189,5678189.0,1
86583682,312936,312936.0,5676847,5676847.0,1
86583694,312353,312353.0,5677246,5677246.0,1
86583700,312077,312077.0,5678450,5678450.0,1
86583712,313249,313249.0,5677757,5677757.0,1
86583724,312035,312035.0,5680603,5680603.0,1
86583736,312147,312147.0,5679489,5679489.0,1
86583748,312522,312522.0,5679049,5679049.0,1
86583815,3159xx,315950.0,56810xx,5681050.0,100
86583827,315918,315918.0,5681047,5681047.0,1
86583839,315918,315918.0,5681047,5681047.0,1
86583840,316741,316741.0,5680234,5680234.0,1
86583852,316741,316741.0,5680237,5680237.0,1
86590017,334344,334344.0,5682750,5682750.0,1
86590029,334506,334506.0,5682719,5682719.0,1
86590030,334608,334608.0,5682609,5682609.0,1
86590042,338519,338519.0,5686232,5686232.0,1
86590054,338505,338505.0,5686372,5686372.0,1
86590078,337682,337682.0,5686306,5686306.0,1
86590080,337465,337465.0,5686385,5686385.0,1
86590108,313924,313924.0,5681683,5681683.0,1
86590110,314015,314015.0,5681709,5681709.0,1
86590121,313981,313981.0,5681601,5681601.0,1
86590133,313796,313796.0,5681728,5681728.0,1
86590145,313741,313741.0,5681610,5681610.0,1
86590169,329166,329166.0,5681921,5681921.0,1
86590170,329113,329113.0,5681853,5681853.0,1
86590182,329228,329228.0,5681978,5681978.0,1
86590194,2983xx,298350.0,56794xx,5679450.0,100
86590200,2996xx,299650.0,56799xx,5679950.0,100
86590212,310520,310520.0,5677498,5677498.0,1
86590224,310416,310416.0,5677413,5677413.0,1
86590236,310368,310368.0,5677465,5677465.0,1
86590248,310079,310079.0,5677737,5677737.0,1
86590250,310458,310458.0,5677951,5677951.0,1
86590261,310713,310713.0,5677821,5677821.0,1
86590273,310522,310522.0,5677308,5677308.0,1
86590285,307389,307389.0,5678757,5678757.0,1
86590297,307329,307329.0,5678770,5678770.0,1
86590303,307461,307461.0,5679315,5679315.0,1
86590315,307381,307381.0,5679298,5679298.0,1
86590327,307403,307403.0,5679107,5679107.0,1
86590339,307522,307522.0,5679092,5679092.0,1
86590340,309113,309113.0,5676865,5676865.0,1
86590352,324412,324412.0,5695116,5695116.0,1
86590364,324452,324452.0,5695114,5695114.0,1
86590376,324331,324331.0,5695099,5695099.0,1
86590388,324318,324318.0,5695260,5695260.0,1
86590390,324364,324364.0,5695418,5695418.0,1
86590406,324727,324727.0,5695233,5695233.0,1
86590418,324357,324357.0,5694757,5694757.0,1
86590420,323963,323963.0,5694914,5694914.0,1
86590431,3244xx,324450.0,56951xx,5695150.0,100
86590443,3244xx,324450.0,56951xx,5695150.0,100
86590455,302337,302337.0,5680545,5680545.0,1
86590467,302355,302355.0,5680504,5680504.0,1
86590479,302327,302327.0,5680546,5680546.0,1
86590480,302306,302306.0,5680516,5680516.0,1
86590492,302357,302357.0,5680544,5680544.0,1
86590509,304365,304365.0,5682803,5682803.0,1
86590510,304582,304582.0,5683076,5683076.0,1
86590522,304606,304606.0,5682675,5682675.0,1
86590534,304430,304430.0,5682782,5682782.0,1
86590546,304391,304391.0,5682793,5682793.0,1
86590560,314393,314393.0,5690942,5690942.0,1
86590571,314398,314398.0,5691062,5691062.0,1
86590583,314565,314565.0,5690755,5690755.0,1
86590595,314862,314862.0,5690913,5690913.0,1
86590601,314857,314857.0,5691033,5691033.0,1
86590637,333840,333840.0,5682430,5682430.0,1
86590649,306774,306774.0,5690643,5690643.0,1
86590662,305712,305712.0,5690136,5690136.0,1
86590674,296653,296653.0,5676914,5676914.0,1
86590686,296043,296043.0,5676909,5676909.0,1
86590698,296027,296027.0,5677020,5677020.0,1
86590704,3029xx,302950.0,56769xx,5676950.0,100
86590716,302830,302830.0,5676582,5676582.0,1
86590730,304612,304612.0,5690208,5690208.0,1
86590741,304584,304584.0,5690328,5690328.0,1
86590753,304645,304645.0,5690329,5690329.0,1
86590819,307719,307719.0,5684889,5684889.0,1
86590820,307688,307688.0,5684851,5684851.0,1
86590832,307737,307737.0,5684829,5684829.0,1
86590868,320926,320926.0,5694067,5694067.0,1
86590870,320963,320963.0,5693996,5693996.0,1
86590881,320897,320897.0,5693858,5693858.0,1
86590893,320768,320768.0,5694137,5694137.0,1
86590911,309199,309199.0,5676864,5676864.0,1
86590923,309195,309195.0,5676778,5676778.0,1
86590935,309127,309127.0,5676857,5676857.0,1
86590947,309162,309162.0,5676833,5676833.0,1
86590959,320545,320545.0,5694533,5694533.0,1
86590960,320498,320498.0,5694625,5694625.0,1
86590972,320676,320676.0,5694568,5694568.0,1
86590984,320462,320462.0,5694717,5694717.0,1
86590996,320690,320690.0,5694667,5694667.0,1
86591009,320705,320705.0,5694537,5694537.0,1
86591010,325034,325034.0,5686853,5686853.0,1
86591022,324626,324626.0,5686650,5686650.0,1
86591034,324995,324995.0,5686865,5686865.0,1
86591046,3188xx,318850.0,56900xx,5690050.0,100
86591058,320221,320221.0,5693966,5693966.0,1
86591060,313195,313195.0,5682714,5682714.0,1
86591071,3128xx,312850.0,56829xx,5682950.0,100
86591083,3129xx,312950.0,56827xx,5682750.0,100
86591095,3129xx,312950.0,56828xx,5682850.0,100
86591101,310349,310349.0,5689956,5689956.0,1
86591113,310299,310299.0,5689968,5689968.0,1
86591125,310280,310280.0,5689989,5689989.0,1
86591137,310380,310380.0,5689985,5689985.0,1
86591149,310369,310369.0,5689956,5689956.0,1
86591150,310350,310350.0,5689996,5689996.0,1
86591174,303470,303470.0,5677416,5677416.0,1
86591186,303392,303392.0,5677960,5677960.0,1
86591198,303211,303211.0,5677937,5677937.0,1
86591241,326640,326640.0,5693917,5693917.0,1
86591253,326645,326645.0,5693923,5693923.0,1
86591265,326418,326418.0,5693846,5693846.0,1
86591277,326421,326421.0,5693842,5693842.0,1
86591289,326544,326544.0,5693897,5693897.0,1
86591290,326534,326534.0,5693908,5693908.0,1
86591307,324620,324620.0,5692696,5692696.0,1
86591319,3213xx,321350.0,56974xx,5697450.0,100
86591320,3212xx,321250.0,56982xx,5698250.0,100
86591332,3215xx,321550.0,56981xx,5698150.0,100
86591344,322063,322063.0,5697662,5697662.0,1
86591356,3063xx,306350.0,56916xx,5691650.0,100
86591368,3064xx,306450.0,56913xx,5691350.0,100
86591370,3062xx,306250.0,56916xx,5691650.0,100
86591381,321240,321240.0,5697895,5697895.0,1
86591393,3128xx,312850.0,56829xx,5682950.0,100
86591400,3126xx,312650.0,56829xx,5682950.0,100
86591411,3127xx,312750.0,56831xx,5683150.0,100
86591423,3217xx,321750.0,56979xx,5697950.0,100
86591435,321732,321732.0,5693464,5693464.0,1
86591447,321731,321731.0,5693444,5693444.0,1
86591459,3244xx,324450.0,56951xx,5695150.0,100
86591460,3243xx,324350.0,56951xx,5695150.0,100
86591472,3144xx,314450.0,56819xx,5681950.0,100
86591502,314541,314541.0,5681608,5681608.0,1
86591514,314513,314513.0,5681639,5681639.0,1
86591526,314562,314562.0,5681617,5681617.0,1
86591551,314763,314763.0,5681889,5681889.0,1
86591563,314700,314700.0,5681821,5681821.0,1
86591575,314817,314817.0,5681997,5681997.0,1
86591587,3193xx,319350.0,56895xx,5689550.0,100
86591599,3186xx,318650.0,56895xx,5689550.0,100
86591605,3185xx,318550.0,56898xx,5689850.0,100
86591654,315712,315712.0,5689927,5689927.0,1
86591666,315748,315748.0,5689585,5689585.0,1
86591678,315311,315311.0,5689893,5689893.0,1
86591680,315575,315575.0,5690483,5690483.0,1
86591691,3225xx,322550.0,56933xx,5693350.0,100
86591708,3233xx,323350.0,56933xx,5693350.0,100
86591710,3230xx,323050.0,56940xx,5694050.0,100
86591721,3224xx,322450.0,56943xx,5694350.0,100
86591757,316462,316462.0,5684772,5684772.0,1
86591769,316445,316445.0,5684853,5684853.0,1
86591800,326290,326290.0,5688423,5688423.0,1
86591812,326268,326268.0,5688384,5688384.0,1
86591824,326246,326246.0,5688335,5688335.0,1
86591836,326234,326234.0,5688295,5688295.0,1
86591848,326185,326185.0,5688419,5688419.0,1
86591850,325461,325461.0,5679407,5679407.0,1
86591861,325341,325341.0,5679349,5679349.0,1
86591873,325472,325472.0,5679322,5679322.0,1
86591885,325588,325588.0,5679488,5679488.0,1
86591897,326282,326282.0,5688441,5688441.0,1
86591903,326266,326266.0,5688313,5688313.0,1
86591915,311299,311299.0,5675245,5675245.0,1
86591927,311250,311250.0,5675277,5675277.0,1
86591939,311227,311227.0,5675198,5675198.0,1
86591940,311349,311349.0,5675243,5675243.0,1
86591952,310982,310982.0,5674847,5674847.0,1
86591964,311391,311391.0,5675551,5675551.0,1
86591976,311930,311930.0,5674768,5674768.0,1
86591988,326264,326264.0,5688378,5688378.0,1
86591990,326425,326425.0,5688352,5688352.0,1
86592002,326481,326481.0,5688478,5688478.0,1
86592014,326497,326497.0,5688478,5688478.0,1
86592026,326475,326475.0,5688307,5688307.0,1
86592038,326429,326429.0,5688276,5688276.0,1
86592040,326430,326430.0,5688245,5688245.0,1
86592051,315362,315362.0,5690902,5690902.0,1
86592063,315453,315453.0,5690938,5690938.0,1
86592075,315422,315422.0,5690910,5690910.0,1
86592087,315271,315271.0,5690886,5690886.0,1
86592099,315264,315264.0,5690966,5690966.0,1
86592105,326406,326406.0,5688291,5688291.0,1
86592117,326507,326507.0,5688353,5688353.0,1
86592129,311493,311493.0,5680741,5680741.0,1
86592130,3115xx,311550.0,56806xx,5680650.0,100
86592142,3115xx,311550.0,56807xx,5680750.0,100
86592154,312028,312028.0,5680620,5680620.0,1
86592166,311370,311370.0,5680126,5680126.0,1
86592178,315346,315346.0,5682589,5682589.0,1
86592180,311661,311661.0,5681233,5681233.0,1
86592191,3122xx,312250.0,56813xx,5681350.0,100
86592208,314584,314584.0,5683173,5683173.0,1
86592210,311280,311280.0,5681401,5681401.0,1
86592221,3114xx,311450.0,56806xx,5680650.0,100
86592233,3114xx,311450.0,56807xx,5680750.0,100
86592245,310594,310594.0,5681754,5681754.0,1
86592257,310594,310594.0,5681754,5681754.0,1
86592269,313680,313680.0,5681583,5681583.0,1
86592270,313639,313639.0,5681324,5681324.0,1
86592282,3113xx,311350.0,56806xx,5680650.0,100
86592324,326507,326507.0,5688354,5688354.0,1
86592336,326626,326626.0,5688158,5688158.0,1
86592348,314402,314402.0,5689941,5689941.0,1
86592350,314412,314412.0,5689940,5689940.0,1
86592385,3141xx,314150.0,56914xx,5691450.0,100
86592397,3141xx,314150.0,56914xx,5691450.0,100
86592403,314171,314171.0,5691391,5691391.0,1
86592415,314192,314192.0,5691430,5691430.0,1
86592439,314153,314153.0,5691452,5691452.0,1
86592440,314203,314203.0,5691450,5691450.0,1
86592452,313770,313770.0,5692609,5692609.0,1
86592476,313661,313661.0,5692863,5692863.0,1
86592488,313766,313766.0,5692759,5692759.0,1
86592490,326326,326326.0,5688262,5688262.0,1
86592506,335642,335642.0,5684003,5684003.0,1
86592518,335580,335580.0,5684065,5684065.0,1
86592520,335557,335557.0,5683996,5683996.0,1
86592531,335550,335550.0,5684091,5684091.0,1
86592543,335550,335550.0,5684091,5684091.0,1
86592555,331514,331514.0,5683594,5683594.0,1
86592567,333178,333178.0,5682387,5682387.0,1
86592579,330972,330972.0,5682277,5682277.0,1
86592580,327873,327873.0,5681393,5681393.0,1
86592592,327058,327058.0,5682487,5682487.0,1
86592609,328891,328891.0,5683363,5683363.0,1
86592610,329694,329694.0,5682965,5682965.0,1
86592622,331332,331332.0,5683604,5683604.0,1
86592634,331007,331007.0,5683702,5683702.0,1
86592646,331270,331270.0,5683401,5683401.0,1
86592658,331444,331444.0,5682558,5682558.0,1
86592660,331143,331143.0,5681529,5681529.0,1
86592671,333237,333237.0,5680378,5680378.0,1
86592683,331538,331538.0,5679848,5679848.0,1
86592695,334214,334214.0,5680776,5680776.0,1
86592701,323644,323644.0,5684755,5684755.0,1
86592713,323592,323592.0,5684823,5684823.0,1
86592725,323539,323539.0,5684783,5684783.0,1
86592737,3312xx,331250.0,56835xx,5683550.0,100
86592749,3312xx,331250.0,56835xx,5683550.0,100
86592750,3312xx,331250.0,56835xx,5683550.0,100
86592762,3313xx,331350.0,56835xx,5683550.0,100
86592774,3312xx,331250.0,56825xx,5682550.0,100
86592786,3312xx,331250.0,56834xx,5683450.0,100
86592798,3312xx,331250.0,56834xx,5683450.0,100
86592804,3257xx,325750.0,56829xx,5682950.0,100
86592816,3258xx,325850.0,56829xx,5682950.0,100
86592828,3257xx,325750.0,56830xx,5683050.0,100
86592830,3313xx,331350.0,56834xx,5683450.0,100
86592841,3311xx,331150.0,56835xx,5683550.0,100
86592853,3235xx,323550.0,56847xx,5684750.0,100
86592865,3235xx,323550.0,56848xx,5684850.0,100
86592877,3235xx,323550.0,56847xx,5684750.0,100
86592889,3235xx,323550.0,56842xx,5684250.0,100
86592890,3311xx,331150.0,56835xx,5683550.0,100
86592907,3235xx,323550.0,56848xx,5684850.0,100
86593006,315114,315114.0,5690644,5690644.0,1
86593018,315079,315079.0,5690711,5690711.0,1
86593055,309500,309500.0,5677520,5677520.0,1
86593067,309262,309262.0,5677820,5677820.0,1
86593079,309321,309321.0,5677446,5677446.0,1
86593080,309097,309097.0,5677937,5677937.0,1
86593092,309489,309489.0,5677991,5677991.0,1
86593109,309438,309438.0,5677483,5677483.0,1
86593110,326442,326442.0,5688255,5688255.0,1
86593122,321744,321744.0,5693523,5693523.0,1
86593134,321741,321741.0,5693443,5693443.0,1
86593146,303794,303794.0,5682950,5682950.0,1
86593158,304119,304119.0,5682962,5682962.0,1
